SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual,Prediction,Churn Probability,Risk Score,Risk Category
0,14,89.8,1129.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,1,1,0.90229803,90.23,Critical
0,1,74.9,74.9,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.9017165,90.17,Critical
1,1,74.4,74.4,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.90135854,90.14,Critical
0,1,90.85,90.85,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,1,0.9008998,90.09,Critical
0,10,98.7,973.25,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.9009455,90.09,Critical
0,1,69.4,69.4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,0.9007809,90.08,Critical
0,16,100.0,1534.75,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.9005941,90.06,Critical
0,8,95.65,778.1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,1,0.9006494,90.06,Critical
0,5,92.5,452.7,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,1,0.900564,90.06,Critical
1,1,24.8,24.8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.9003741,90.04,Critical
0,5,100.5,514.0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.9003566,90.04,Critical
0,1,78.65,78.65,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.89996976,90.0,Critical
0,1,74.6,74.6,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0.8990138,89.9,Critical
0,2,86.2,178.7,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,1,1,0.8987486,89.87,Critical
0,7,95.35,660.9,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.8985107,89.85,Critical
0,1,69.4,69.4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.89835846,89.84,Critical
0,1,90.55,90.55,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.89717656,89.72,Critical
1,8,94.45,742.95,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1,1,0.8965344,89.65,Critical
1,7,84.55,646.85,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,0.8964873,89.65,Critical
1,2,78.55,149.55,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.89631915,89.63,Critical
1,1,74.7,74.7,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.89618427,89.62,Critical
1,2,93.85,196.75,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.89516336,89.52,Critical
0,2,86.0,165.45,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,0.8948522,89.49,Critical
0,7,96.2,639.7,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0,1,0.89437634,89.44,Critical
1,1,74.4,74.4,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.894335,89.43,Critical
0,1,69.8,69.8,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.89411163,89.41,Critical
0,4,93.5,362.2,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1,1,0.8938904,89.39,Critical
0,1,74.95,74.95,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.89363843,89.36,Critical
0,1,75.1,75.1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0.89363843,89.36,Critical
1,1,69.85,69.85,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.8934511,89.35,Critical
0,7,93.85,635.6,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.8932527,89.33,Critical
0,12,100.15,1164.3,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1,1,0.8931497,89.31,Critical
1,12,91.3,1094.5,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,1,0.8925389,89.25,Critical
0,5,96.25,512.45,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.89254004,89.25,Critical
1,8,85.2,695.75,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0.8922886,89.23,Critical
0,6,90.75,512.25,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1,0.89221454,89.22,Critical
0,21,103.9,2254.2,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.89196926,89.2,Critical
1,3,94.6,279.55,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.8919567,89.2,Critical
0,9,94.75,889.9,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.89165366,89.17,Critical
0,1,75.05,75.05,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.8916763,89.17,Critical
1,1,74.45,74.45,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.8915186,89.15,Critical
0,4,85.95,381.3,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,0.89106196,89.11,Critical
1,8,101.35,780.5,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1,1,0.890639,89.06,Critical
1,8,100.6,819.4,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.88978934,88.98,Critical
1,10,95.35,898.35,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.88917845,88.92,Critical
0,9,99.3,918.75,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0,1,0.8881302,88.81,Critical
0,1,69.7,69.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0.88812566,88.81,Critical
0,30,100.05,3046.15,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.887618,88.76,Critical
1,1,69.75,69.75,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.8862991,88.63,Critical
0,1,90.75,90.75,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.88623655,88.62,Critical
0,1,45.3,45.3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,1,1,0.88620573,88.62,Critical
0,1,102.45,102.45,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.8857725,88.58,Critical
0,1,69.1,69.1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.8853534,88.54,Critical
1,2,85.55,187.45,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,1,0.88524395,88.52,Critical
0,1,85.55,85.55,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,1,1,0.8850916,88.51,Critical
1,1,76.4,76.4,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.88512063,88.51,Critical
0,1,74.5,74.5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.8847331,88.47,Critical
1,2,94.0,181.7,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.88394743,88.39,Critical
0,4,85.65,338.9,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,0.88368493,88.37,Critical
1,3,77.0,237.75,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.8836569,88.37,Critical
0,14,85.15,1139.2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,0.88280064,88.28,Critical
0,1,85.45,85.45,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,1,0.88246256,88.25,Critical
0,12,94.2,1046.1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.88249767,88.25,Critical
0,1,74.35,74.35,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.88241696,88.24,Critical
0,1,93.3,93.3,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1,0.881141,88.11,Critical
1,1,73.65,73.65,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.8810914,88.11,Critical
0,1,35.25,35.25,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,1,0.88092524,88.09,Critical
